Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 14 [25600/49000 (52%)]	Train Loss: 2.019216	Val Loss: 2.035533	Val Acc: 42.099998474121094
Train Epoch: 14 [30720/49000 (62%)]	Train Loss: 2.020127	Val Loss: 2.036066	Val Acc: 42.0
Train Epoch: 14 [35840/49000 (73%)]	Train Loss: 2.031988	Val Loss: 2.036502	Val Acc: 41.900001525878906
Train Epoch: 14 [40960/49000 (83%)]	Train Loss: 2.026024	Val Loss: 2.036790	Val Acc: 42.29999923706055
Train Epoch: 14 [46080/49000 (94%)]	Train Loss: 2.024128	Val Loss: 2.036843	Val Acc: 42.29999923706055
Train Epoch: 15 [0/49000 (0%)]	Train Loss: 2.033368	Val Loss: 2.036748	Val Acc: 42.400001525878906
Train Epoch: 15 [5120/49000 (10%)]	Train Loss: 2.037838	Val Loss: 2.036478	Val Acc: 42.5
Train Epoch: 15 [10240/49000 (21%)]	Train Loss: 2.026002	Val Loss: 2.036195	Val Acc: 42.29999923706055
Train Epoch: 15 [15360/49000 (31%)]	Train Loss: 2.032702	Val Loss: 2.036035	Val Acc: 42.400001525878906
Train Epoch: 15 [20480/49000 (42%)]	Train Loss: 2.017125	Val Loss: 2.035799	Val Acc: 42.29999923706055
Train Epoch: 15 [25600/49000 (52%)]	Train Loss: 2.075167	Val Loss: 2.035269	Val Acc: 42.20000076293945
Train Epoch: 15 [30720/49000 (62%)]	Train Loss: 2.011535	Val Loss: 2.034345	Val Acc: 42.599998474121094
Train Epoch: 15 [35840/49000 (73%)]	Train Loss: 2.049476	Val Loss: 2.033064	Val Acc: 43.099998474121094
Train Epoch: 15 [40960/49000 (83%)]	Train Loss: 1.987152	Val Loss: 2.031684	Val Acc: 43.5
Train Epoch: 15 [46080/49000 (94%)]	Train Loss: 2.028180	Val Loss: 2.030383	Val Acc: 43.099998474121094
Train Epoch: 16 [0/49000 (0%)]	Train Loss: 2.051718	Val Loss: 2.029702	Val Acc: 43.400001525878906
Train Epoch: 16 [5120/49000 (10%)]	Train Loss: 2.005997	Val Loss: 2.028958	Val Acc: 43.5
Train Epoch: 16 [10240/49000 (21%)]	Train Loss: 2.040934	Val Loss: 2.028778	Val Acc: 43.599998474121094
Train Epoch: 16 [15360/49000 (31%)]	Train Loss: 2.008739	Val Loss: 2.029067	Val Acc: 43.29999923706055
Train Epoch: 16 [20480/49000 (42%)]	Train Loss: 2.045719	Val Loss: 2.029667	Val Acc: 42.900001525878906
Train Epoch: 16 [25600/49000 (52%)]	Train Loss: 2.040856	Val Loss: 2.030282	Val Acc: 42.79999923706055
Train Epoch: 16 [30720/49000 (62%)]	Train Loss: 2.026534	Val Loss: 2.030482	Val Acc: 42.400001525878906
Train Epoch: 16 [35840/49000 (73%)]	Train Loss: 2.057156	Val Loss: 2.030189	Val Acc: 42.70000076293945
Train Epoch: 16 [40960/49000 (83%)]	Train Loss: 2.033952	Val Loss: 2.029869	Val Acc: 43.20000076293945
Train Epoch: 16 [46080/49000 (94%)]	Train Loss: 2.038834	Val Loss: 2.029697	Val Acc: 42.900001525878906
Train Epoch: 17 [0/49000 (0%)]	Train Loss: 2.006643	Val Loss: 2.029532	Val Acc: 42.900001525878906
Train Epoch: 17 [5120/49000 (10%)]	Train Loss: 1.999285	Val Loss: 2.029168	Val Acc: 43.0
Train Epoch: 17 [10240/49000 (21%)]	Train Loss: 2.058718	Val Loss: 2.028856	Val Acc: 43.20000076293945
Train Epoch: 17 [15360/49000 (31%)]	Train Loss: 1.975556	Val Loss: 2.028751	Val Acc: 42.79999923706055
Train Epoch: 17 [20480/49000 (42%)]	Train Loss: 2.021191	Val Loss: 2.028819	Val Acc: 42.70000076293945
Train Epoch: 17 [25600/49000 (52%)]	Train Loss: 2.032720	Val Loss: 2.028791	Val Acc: 42.599998474121094
Train Epoch: 17 [30720/49000 (62%)]	Train Loss: 2.035981	Val Loss: 2.028788	Val Acc: 43.0
Train Epoch: 17 [35840/49000 (73%)]	Train Loss: 2.012675	Val Loss: 2.028994	Val Acc: 42.79999923706055
Train Epoch: 17 [40960/49000 (83%)]	Train Loss: 2.037891	Val Loss: 2.029370	Val Acc: 42.79999923706055
Train Epoch: 17 [46080/49000 (94%)]	Train Loss: 2.013723	Val Loss: 2.029871	Val Acc: 42.79999923706055
Train Epoch: 18 [0/49000 (0%)]	Train Loss: 2.002059	Val Loss: 2.030210	Val Acc: 42.599998474121094
Train Epoch: 18 [5120/49000 (10%)]	Train Loss: 2.014954	Val Loss: 2.030775	Val Acc: 42.70000076293945
Train Epoch: 18 [10240/49000 (21%)]	Train Loss: 1.995913	Val Loss: 2.031152	Val Acc: 42.5
Train Epoch: 18 [15360/49000 (31%)]	Train Loss: 2.014180	Val Loss: 2.031727	Val Acc: 42.79999923706055
